id,last_name,first_name,description,status,status_expired_set,current_status_interview,datenquelle,adresse,strasse,hausnummer,plz,arbeitsort,wohnort,wunscharbeitsort,umzugszwang,available,regionale_verfuegbarkeit,position_now,next_career_step,qualification,department,short_note,long_note,e_mail,tel,linkedin,anlage_wann,minicrm_id,how_where_contacted
282,Meyer,Laura,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,aktuell 02/2022 nein,"21.02.2023 - TP:
vielen lieben Dank für diese Information! 
Ich bin aktuell in Neheim als Oberärztin tätig, habe einen AT-Vertrag, keine Dienste und einmal die Woche Homeoffice… dementsprechend bin ich mit meiner aktuellen Tätigkeit äußerst zufrieden und spiele nicht mit dem Gedanken meine Stelle zu wechseln! 

Vielen Dank dennoch, dass sie mich kontaktiert haben. 

Dortmund - kommt aus der Elternzeit - OLEG hatte Kontakt",laura.meyer@gmail.com,+49 1074925108,,48113-11-21 00:00:01,0jnir0n23v29qwqvhyt025ibgatchz,
283,Hartmann,Sophie,,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,will MSK Zeugnis haben,"will MSK Zeugnis haben und dann kündigen: 

Sehr geehrter Herr Putilin,
Es tut mir leid, dass ich jetzt erst schreibe.
Mein Plan ist das Zeugnis zu bekommen, und mein Ziel weiter zu verfolgen.
Zusammengefasst nach dem Zeugnis werde ich kündigen.

Ich weiß, es macht die Sache schwierig. Aber ich bin ehrlich.

Vielen Dank für Ihre Mühe
Mohammed Alashqar",sophie.hartmann@web.de,+49 1292704804,,48113-11-21 00:00:01,1358zn8crp1gfwydpand0hddmin9mw,
284,Schulz,Lisa,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lisa.schulz@outlook.com,+49 1184604275,,48113-11-21 00:00:01,0y7f08fcxu1v63p9m5yh0w0ve87xmn,
285,Becker,Julia,Dr.,contacted,,,,,,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,,,julia.becker@web.de,+49 1609879174,,48113-11-21 00:00:01,1bl1u0fugr13gzoyqc5d2bd0ihfpqu,
286,Schwarz,Johanna,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,johanna.schwarz@gmail.com,+49 1530782616,,48113-11-21 00:00:01,1ajhywunyo2n4zggc5gj2j4guhm113,
287,Weber,Maria,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,maria.weber@web.de,+49 1946602076,,48113-11-21 00:00:01,0wik5sget3218uie5b7p0p8q7w9ot0,
289,Wolf,Anna,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,anna.wolf@gmail.com,+49 1982252702,,48113-11-21 00:00:01,1ts56s7bld0yppgb37a60tjdq9cf6q,
290,Müller,Sarah,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,sarah.müller@web.de,+49 1189740056,,48113-11-21 00:00:01,2qfckbf2k3249zuzuyy529e2uuadqr,
291,Becker,Alina,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,nur in Vollersode  - Bremen / Hamburg - will erst Weiterbildung Allgemeinmedizin zu Ende machen 11/2020,alina.becker@web.de,+49 1419815849,,48113-11-21 00:00:01,06tr3vmyaj24hn21s6a92pyyxz7vlp,
292,Fischer,Sarah,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,an Wismar interessant,sarah.fischer@yahoo.de,+49 1562371947,,48113-11-21 00:00:01,2pk24qiwma2pr47vqxw804gtqsa97e,
294,Klein,Mila,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,mila.klein@gmail.com,+49 1784438806,,48113-11-21 00:00:01,01t4t2rgbp02d5m9gcyg1c8zzvtwtf,
295,Fischer,Johanna,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,johanna.fischer@web.de,+49 1484649314,,48113-11-21 00:00:01,19vifncveb1lnr2d2e052gs9efc0pa,
297,Bauer,Anna,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,anna.bauer@web.de,+49 1275222910,,48113-11-21 00:00:01,0xl8o12vje2p2knv6ixe16uovaluee,
298,Weber,Laura,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,laura.weber@outlook.com,+49 1662674806,,48113-11-21 00:00:01,1ooqgaxpzc1oagsoh6sg031kob0h9z,
299,Richter,Sophie,,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,20.03.2024 - TP: WBA im letzten Jahr,20.03.2024 - TP: WBA im letzten Jahr,sophie.richter@web.de,+49 1000163317,,48113-11-21 00:00:01,2c97uahgyq248dykwkwg1rxcb5nnj0,
300,Müller,Lisa,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"ist aktuell 08/2022 dabei, sich beruflich umzuorientieren und kein Interesse",lisa.müller@web.de,+49 1895153498,,48113-11-21 00:00:01,1p3t1fwsab25iqx6sz7i07jf4nbe0w,
301,Fischer,Isabella,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,kein Interesse,isabella.fischer@gmail.com,+49 1219200097,,48113-11-21 00:00:01,18prw5xn8w0mj7rgjnc100i7m569rp,
302,Bauer,Alina,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Kardiodiagnostik,alina.bauer@web.de,+49 1666845252,,48113-11-21 00:00:01,2mf08s9bu105j6yc4rsg2id7qoqrb1,
303,Becker,Paula,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"Freelancer, Rhein Main Gebiet",paula.becker@outlook.com,+49 1145723281,,48113-11-21 00:00:01,0j93xhcpdo0efvnbbzdf24e1uo4b7t,
304,Hoffmann,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"niedergelassene Ärztin, aktuell 07/2022 kein Interesse an einem Wechsel",laura.hoffmann@gmail.com,+49 1643058623,,48113-11-21 00:00:01,09ohnpqn0q2ozc5bakqk2jvu3errcl,
305,Fischer,Klara,,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,klara.fischer@web.de,+49 1671511286,,48113-11-21 00:00:01,03wxrjzxu32musf9c0uy26va5wbikl,
308,Wolf,Laura,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,01/2023 bei Radiologische Allianz,,laura.wolf@web.de,+49 1564257079,,48113-11-21 00:00:01,2c3se2163k0ntqnwc3750fp2nffin0,
309,Schulz,Mila,Dr. med.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,mila.schulz@web.de,+49 1371693802,,48113-11-21 00:00:01,003se14wpb127ey9skfl2ggehtej3x,
310,Weber,Sophie,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"21.02.2023 - TP:
Leitung Martinus angeboten - Email


05.08.2021: Email gesendet. Hatte mit Morozov tel. 
https://www.radiologie-koeln-nord.de/aerzte-artikel/articles/carsten-bolm.html",sophie.weber@yahoo.de,+49 1998940097,,48113-11-21 00:00:01,19je3zvx4n1nisjo47a220r0efkvc3,
311,Schulz,Johanna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,nur Management,"15.02.2023 - TP:
Sehr geehrter Herr Putilin,

Ihre Kollegin Frau Boss war diesbezüglich bereits auf mich zugekommen und wir haben festgestellt, dass es aktuell nicht passt.
Lassen Sie mich aber gern wissen, wenn Sie Angebote mit rein strategisch/operativen (nicht klinischen) Aufgaben erhalten.

Mit freundlichen Grüßen,
Georg Böning

ÄL in Berlin angeboten


ist PD Dr Dr - nur wenn CA Position",johanna.schulz@web.de,+49 1570930062,,48113-11-21 00:00:01,0zhaf3o4xw1kqe8qd7i70glei5cpta,
312,Hartmann,Mila,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,mila.hartmann@web.de,+49 1115201810,,48113-11-21 00:00:01,02mampkmb810d5mhv38d0rv73k6815,
313,Schneider,Isabella,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,12/2020 fängt bei blikk Herne an,isabella.schneider@yahoo.de,+49 1433102271,,48113-11-21 00:00:01,1q2l1g2vit1zl1pr6cln202td7goka,
314,Becker,Lea,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lea.becker@web.de,+49 1618147110,,48113-11-21 00:00:01,1pid8qs7y11noorokq1c1bahk76688,
315,Fischer,Sarah,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,sarah.fischer@web.de,+49 1894120324,,48113-11-21 00:00:01,1u7evkfzwh1dgd0viip01anwp97epn,
316,Zimmermann,Alina,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 08/2022 in Rente,alina.zimmermann@outlook.com,+49 1065502203,,48113-11-21 00:00:01,0nbnksp9yo0rkbzhh4en21a04zcho9,
317,Schneider,Paula,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,paula.schneider@gmail.com,+49 1464567361,,48113-11-21 00:00:01,1aj85pmdjd0s1dp0wq6w278js2zbjn,
318,Richter,Mila,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,ist noch AA für Radiologie,mila.richter@gmail.com,+49 1903787148,,48113-11-21 00:00:01,0vsra57sk420edtdslnz1a97qarz5p,
319,Wolf,Klara,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,nur Ruhrgebiet,"18.11.2020 - TP:
Düsseldorf kommt aktuell leider nicht in Frage für mich. Vielen Dank trotzdem für das Angebot. 
Viele Grüße aus Dortmund,",klara.wolf@yahoo.de,+49 1044400732,,48113-11-21 00:00:01,0g0tdqj0062p5y2m4znb1dpczaki3r,
320,Meyer,Lena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lena.meyer@web.de,+49 1530565610,,48113-11-21 00:00:01,02yob0ec3s1o160xq3081ojnclon5v,
321,Weber,Emma,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,braucht nur noch 100 Interventionen bis FA,"07.03.2024 - TP: fehlen nur noch 100 Interventionen bis FA.
Hatte sich in der Vergangenheit schon bei Prof. Tepe vorgestellt in Rosenheim aber nicht zusammengekommen
ist reiner Radiologe und will auch bleiben
kann auch gerne als AA starten",emma.weber@web.de,+49 1812453719,,48113-11-21 00:00:01,2ju9kthxxh03enadof471ao837fsoq,
322,Müller,Mila,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"22.12.2022 - vmartynenko:
sucht erst ab September 2023 in München.
Lebt in Münchener Westen",mila.müller@outlook.com,+49 1181231167,,48113-11-21 00:00:01,14tc4dl4sl0dzdlrmnfv0q0zo82bhk,
324,Fischer,Mila,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,mila.fischer@yahoo.de,+49 1742982251,,48113-11-21 00:00:01,1vmxvtx72z1tr97a9wqz126ujfy8tj,
325,Wolf,Lena,Dr.,interested,,,,,,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,will Praxis-Klinikmanagement,"13.02.2023 - TP:
Aufgrund meiner Managementausbildung strebe ich eine verantwortungsvollere Aufgabe im Praxis-Klinikmanagement an, so dass Ihnen somit leider absagen muss. 

08.02.2023 - TP: 
Moin Frau Boss,

vielen Dank für Ihr Stellenangebot, welches wirklich sehr interessant klingt.

Ein paar Fragen hätte ich allerdings:
1. Wie wäre der zeitliche Anteil vom Tagesgeschäft, für den man für die organisatorischen Tätigkeiten freigestellt werden würde? 
2. Da ich seit 3 Jahren Chefarztvertretung bin, zudem Hygiene-Beauftragte Ärztin, TÜV-geprüfte QM-Beauftragte + -Auditorin, ein international abgeschlossenes Studium mit Doktortitel vorweisen kann und zur Zeit (in der Endphase) Krankenhausmanagement (MSc) studiere, fällt meine Gehaltsvorstellung allerdings deutlich höher aus als das aus Ihrem Angebot. Sehen Sie da einen Verhandlungspielraum? 
3. Mein Spezialgebiet ist MSK. Wäre das im betrieblichen Alltag umsetzbar? 

Über eine Rückmeldung würde ich mich sehr freuen.

Herzlichen Gruß aus HH

Melanie Buurman",lena.wolf@web.de,+49 1867116760,,48113-11-21 00:00:01,16pqw7tus701434a4mxv1b4h3tgk6r,
326,Müller,Klara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,klara.müller@yahoo.de,+49 1947675922,,48113-11-21 00:00:01,15j2jsl1bs0yawus35181zqy8xc9cy,
327,Klein,Nina,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,nina.klein@gmail.com,+49 1667823857,,48113-11-21 00:00:01,25c8rr1zei05z6dlslz212jwy23l1g,
328,Koch,Lena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,ist noch Assistenzärztin,lena.koch@yahoo.de,+49 1894052485,,48113-11-21 00:00:01,2q8azgx0ax1qw22v1ain11xstrk2ex,
329,Schmidt,Anna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Neurochirurgie,anna.schmidt@web.de,+49 1230436165,,48113-11-21 00:00:01,25upl2l4b71syaxkabay29hou471b2,
330,Schneider,Johanna,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,johanna.schneider@yahoo.de,+49 1724284248,,48113-11-21 00:00:01,0eeleqdk5h0r59tsgsms0q2ai8i819,
331,Bauer,Mara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,will einen Anteil Home Office,,mara.bauer@outlook.com,+49 1387826439,,48113-11-21 00:00:01,0ubnadrxpk14qh2ua5xw14uybdql6p,
332,Becker,Alina,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 07/2022 kein Interesse,alina.becker@web.de,+49 1656394445,,48113-11-21 00:00:01,0re3r2ky100nx6kucg9e2aun2sp9eq,
333,Becker,Paula,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,kein Interesse,paula.becker@web.de,+49 1906523742,,48113-11-21 00:00:01,2k17efctic0s1smx5rda2868y7surd,
337,Krüger,Julia,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,noch keine Erfahrung,,julia.krüger@gmail.com,+49 1361974964,,48113-11-21 00:00:01,2b5lc7du9w2p8c9wvx4l0651fb82rk,
338,Wagner,Klara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 07/2022 zufrieden mit Stelle und kein Interesse an einem Wechsel,klara.wagner@outlook.com,+49 1560602474,,48113-11-21 00:00:01,10iv8l3ems2kxnoocnob1o9ubrrz19,
339,Schmidt,Alina,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,,05.04.2023 - TP:,alina.schmidt@outlook.com,+49 1122972389,,48113-11-21 00:00:01,1ycpk1qloe19nbmxszz71vdgfd9dta,
340,Wolf,Lea,Dr.,contacted,,,,,,,,,,,,,,Freelancer,,Facharzt,Radiologie,Türkei - Freelancer,Freelancer,lea.wolf@web.de,+49 1134869178,,48113-11-21 00:00:01,1lgay4udm92ab5z2r50529le24493h,
341,Hoffmann,Mara,Dr.,contacted,,,,,,,,,,,,,,Freelancer,,Facharzt,Radiologie,schlechtes Benehmen med360 Straßlach Termin,19.09.2024 - TP: ist 80 Jahre alt. Hatte eine eigene Praxis in München. Kann alles,mara.hoffmann@yahoo.de,+49 1017719980,,48113-11-21 00:00:01,1jmg53shua0o1kefnff50kcpzehubr,
342,Hoffmann,Elena,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,will mit Beteiligung,"09.02.2023 - TP: Berlin Conradia angeschrieben


07.10.2022 - TP: Lin geschrieben. Will als Gesellschafter irgendwo einsteigen. Vereibart, dass ich ihm etwas anbieten kann, wenn mit Beteiligugnsoption. 


neue Stelle 04/2022 Facharzt Radiologie bei Diagnostikum Wildau.",elena.hoffmann@yahoo.de,+49 1525514772,,48113-11-21 00:00:01,1gw1yd0ptc1b7ml3fs602a31p3jorp,
343,Schneider,Lisa,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lisa.schneider@web.de,+49 1422387731,,48113-11-21 00:00:01,2b96ae5cxi2jyxm1rrth0hb3g56eye,
344,Klein,Paula,Dr.,interested,,,,,,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,SP MSK,"15.02.2023 - TP: ÄL Conradia Berlin angeboten


will erst APL zuende machen",paula.klein@web.de,+49 1522758741,,48113-11-21 00:00:01,09p51gkeco05ly2m0ol50fwhq47zfi,
345,Hoffmann,Alina,,interested,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,AA Radiologie,"20.03.2024 - TP:
mein Name ist Nora Dimitrova und derzeit bin ich auf der suche nach eine Stelle als Assistenzärztin für Radiologie. Ich habe Ihre Anzeige im Internet gelesen, dass Ärzte für MVZ gesucht werden. Könnten Sie mir bitte noch darüber erzählen ?",alina.hoffmann@gmail.com,+49 1298675196,,48113-11-21 00:00:01,2mb78bd48827hz7otwm72bxzib7ff8,
346,Wagner,Klara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Freelancer,klara.wagner@outlook.com,+49 1324995350,,48113-11-21 00:00:01,1mlmv18cvw1y1ismjoll0se612in72,
347,Weber,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,nur in Bayern oder Österreich,julia.weber@web.de,+49 1299810236,,48113-11-21 00:00:01,13p66726170qpkzs4yb51nhw5mw6q4,
348,Klein,Emma,Dr.,contacted,,,,,,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,,,emma.klein@gmail.com,+49 1647096079,,48113-11-21 00:00:01,03p3tp7qvu1og0ym3c0121356ss87h,
349,Zimmermann,Klara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,klara.zimmermann@gmail.com,+49 1916726696,,48113-11-21 00:00:01,0np0wh3n7j0ivvmd95dw1l2rufq8ex,
350,Meyer,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,seit 08/2024 Die Radiologie,,laura.meyer@yahoo.de,+49 1234141924,,48113-11-21 00:00:01,1wcydj4gmo2pinytl93z2f00phwiq3,
351,Schmidt,Mila,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"legt aktuell noch Facharztprüfung ab, Mitte 2023 wieder kontaktieren",mila.schmidt@web.de,+49 1343452204,,48113-11-21 00:00:01,1zz7sm1y000axuaphldm0ds7rvlxk7,
353,Koch,Nina,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,HH oder nördlich. Gerne auch OA in Klinik mit Diensten,nina.koch@yahoo.de,+49 1047081433,,48113-11-21 00:00:01,0flt52f71m1klew9pj9214ze2xxzo8,
354,Koch,Elena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,elena.koch@yahoo.de,+49 1355690183,,48113-11-21 00:00:01,2esfs0u8mm1hg2gwol510t8ndzgpci,
355,Fischer,Anna,,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,anna.fischer@outlook.com,+49 1160355112,,48113-11-21 00:00:01,0eksqu2n8x2od5ks5np50jb4x1fwem,
356,Krüger,Elena,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 06/2022 kein Interesse,elena.krüger@yahoo.de,+49 1478336023,,48113-11-21 00:00:01,0e6hv1y6090kt7j4c1os0vroy18mk8,
357,Klein,Sarah,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,sarah.klein@gmail.com,+49 1911542600,,48113-11-21 00:00:01,16gfk3yspm2jg5o1o2pd02215msae1,
358,Richter,Lena,,interested,,,,,,,,,,,True,,,Facharzt,Gesellschafter,Facharzt,Radiologie,Frankfurt und Umgebung,"letzte Praxis wurde Beteiligung versprochen und dann an Investor verkauft. will Beteiligung 
von Bader abgelehnt
SP MSK und Prostata, von den 500 für Q2 fehlen noch 300. Wie viele Prosstata machen die da? 
Kann kein Herz und keine Mamma. 
Ehefrau arbeitet auch 100% und haben ein kleines Kind. Großeltern sind in der Nähe. 
Wie viel Prozent kann man übernehmen? Minderheitsbeteiligung oder gleichwertig?",lena.richter@gmail.com,+49 1923214385,,2025-07-17 23:59:00,1zc1fbywyx1p4n93adrp0f3ztr9pfm,Tel.
359,Krüger,Anna,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,Rhein-Main oder Rhein-Neckar Gebiet,nur Rhein-Main oder Rhein-Neckar Gebiet,anna.krüger@web.de,+49 1527459804,,48113-11-21 00:00:01,01vcxrle7o1w215030qz0ra7ogbaip,
360,Klein,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,laura.klein@web.de,+49 1238643582,,48113-11-21 00:00:01,2mmjwenncd1lnjnhl9t9008bpxfncu,
361,Schneider,Sarah,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,interessiert an NRW,sarah.schneider@outlook.com,+49 1337396971,,48113-11-21 00:00:01,09cwl1vdvg2r9abdnnnx18n0945ru7,
404,Hartmann,Anna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 07/2022 kein Interesse an einem Wechsel,anna.hartmann@gmail.com,+49 1632268752,,48113-11-21 00:00:01,1px59jjcum0dchvwwl7h2i6y9df6pl,
405,Hartmann,Paula,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,paula.hartmann@web.de,+49 1566163993,,48113-11-21 00:00:01,1vwmtp2uq90ucdt4i0fx2g22xdtyjm,
406,Hartmann,Klara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,klara.hartmann@gmail.com,+49 1982779936,,48113-11-21 00:00:01,2cz7q2apqv29yatb7c0s0vfmldaxoy,
407,Bauer,Julia,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,julia.bauer@gmail.com,+49 1680475134,,48113-11-21 00:00:01,0n242s9ijr19sgfgtutp157ly59z38,
363,Wagner,Emma,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,emma.wagner@yahoo.de,+49 1900726467,,48113-11-21 00:00:01,1uqpegns0s1s6i8kcb011dkhihgirv,
364,Schwarz,Lisa,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lisa.schwarz@outlook.com,+49 1123503088,,48113-11-21 00:00:01,1o5s6mnsvd1c4hqs9k6k2ml9oeeof6,
365,Bauer,Lena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"05.04.2023 - TP:
Wunschposition: FA in einer Praxis oder einem MVZ
Wechselmotivation: Will keine Dienste mehr weil geheiratet

aktuelles Gehalt:
Wunschgehalt: 150k

Verfügbarkeit zeitlich: 6 Wochen zum Q Ende
Verfügbarkeit räumlich: Schleswig Holstein oder HH

Wo schon selbst beworben: in Kiel 2 Praxen

01.01.22 FA in Kiel
Will Praxis
Hat OA Stellen und müsste dann Hintergrund machen
Angionotfälle müsste er kommen
Richtung Praxis
Will in Kiel bleiben
Ist seit 7 Jahre da
Bis HH geht aber lieber im Norden
AT will und Gemütlichkeit und Kollegen nette
In Kiel schon beworben, aber nicht interessant
40-50 CT und MRT befunden
Schnittbild interesant
Q1 und Q2 Herz MRT Kunse hat er schon
Interesse Herzdiagnostik
MSK auch weiter vertiefen
Im KH ist viele onkologie und trauma und ist langweilig
6 Wochen zum Q-Ende
150k pro Monat in Kiel
Wichtig kollegen und atmosphäre",lena.bauer@web.de,+49 1389064084,,48113-11-21 00:00:01,0ae2p64qyw2dje3418fh1nazmw1x2u,
366,Wagner,Lea,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lea.wagner@yahoo.de,+49 1153465014,,48113-11-21 00:00:01,0u2lilq9ps0h9feprup82r0mdvhplq,
368,Bauer,Lea,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lea.bauer@yahoo.de,+49 1085319345,,48113-11-21 00:00:01,2gwpc9vw4e13pjrsn61e1x4b4j78wx,
369,Schmidt,Sarah,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,sarah.schmidt@gmail.com,+49 1678789291,,48113-11-21 00:00:01,20imke1ixc26uwtdflu30ta6e6zujg,
370,Hartmann,Sarah,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,03/2022 in der Schweiz angefangen,sarah.hartmann@outlook.com,+49 1977287201,,48113-11-21 00:00:01,1umqa3uoi20k9ooq6b2416erljs435,
371,Bauer,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,sh Anmerkungen,julia.bauer@gmail.com,+49 1295688919,,48113-11-21 00:00:01,0vd29u60900u9pb4p0j71xno3r760o,
372,Müller,Isabella,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,isabella.müller@outlook.com,+49 1498728305,,48113-11-21 00:00:01,1k2qn9205112ktbh583g0pice8xze3,
373,Wolf,Lisa,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"Raum Stuttgart und München, gerne Gesellschafter",lisa.wolf@web.de,+49 1761220479,,48113-11-21 00:00:01,2khqrspu0220sttzeoo3182horwhoi,
375,Klein,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,julia.klein@gmail.com,+49 1422189536,,48113-11-21 00:00:01,23jsc15dgb1xnoomzxw01vjc9cgd2m,
376,Hoffmann,Mara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,aktuell bei Siemens,,mara.hoffmann@gmail.com,+49 1637029422,,48113-11-21 00:00:01,0r6wrhclts0zw89xdpdy131eu15g99,
377,Müller,Johanna,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,johanna.müller@outlook.com,+49 1984417246,,48113-11-21 00:00:01,1y32wd1fce1f0r7ntjzf1afas1pzjw,
379,Wagner,Clara,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,Uni Düsserldorf,"22.09.2022 - TP:

vielen Dank für Ihr Angebot. Vorerst werde ich weiter am Universitätsklinikum Düsseldorf bleiben.",clara.wagner@outlook.com,+49 1744711299,,2025-08-26 23:59:00,05zhepoz2p0vtkkvdm9y0hjjarblak,LinkedIn
380,Wagner,Emma,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,emma.wagner@outlook.com,+49 1195633004,,48113-11-21 00:00:01,2n8ez5j5g11omb49qdkl2lsq7f39p9,
381,Klein,Klara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Angebote nur Leipzig interessant,klara.klein@yahoo.de,+49 1124035411,,48113-11-21 00:00:01,0quepefer22ebynd9xh81r0vg7036t,
408,Wagner,Elena,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,Teleradiologie,,elena.wagner@web.de,+49 1465378442,,2025-07-16 23:59:00,016nf6zpc70kuuv1i9hy0k4q57wwyy,LinkedIn
409,Wagner,Clara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,clara.wagner@gmail.com,+49 1548653269,,48113-11-21 00:00:01,27dt57bfcg0h0vfw86lf0x0r23k9hg,
378,Hartmann,Paula,Dr.,interested,,,,,,,,,,saarland,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,Saarland und Umgebung,20.04.2023 - TP:,paula.hartmann@yahoo.de,+49 1614474486,,48113-11-21 00:00:01,2jweisrupx1i802gf3p31d75qptwxc,
384,Weber,Maria,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,Süddeutschland,aktuell 06/2021 kein Interesse,maria.weber@outlook.com,+49 1639362116,,48113-11-21 00:00:01,1q7ke6mqev0zvs1efxpw02cyfd79kb,
