First Name,Last Name,Headline,Job Title,Company,Location,Industry,Email,Linkedin,Profile Picture,Languages,Date of Birth,Followers,Enriched Private Email,Enriched Business Email,Enriched Phone,Notes,Tags,Last contact date,Date Connected,Mutual Connection
Nina,Hofmann,Dr. med. | MTRA | Mammographie | EBIR,"MTRA, Klinik für Mammographie",Klinikum Süderstapel,"Germany, Süderstapel, Schleswig-Holstein, Germany",Medical Practices,nina.hofmann@mail.de,https://www.linkedin.com/in/nina-hofmann-168140/,https://media.licdn.com/dms/image/v2/C5603AQFoq2if0wwfwcoq9bbb9f6qpwhnhogoahhkfki8ktkbiq/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-04-20 09:01,No
Jonathan,Schneider,Prof. Dr. | MTRA | Innere Medizin | EBIR,"MTRA, Klinik für Innere Medizin",Klinikum Krempel,"Germany, Krempel, Schleswig-Holstein, Germany",Medical Practices,jonathan.schneider@mail.de,https://www.linkedin.com/in/jonathan-schneider-907369/,https://media.licdn.com/dms/image/v2/C5603AQFfky8t66p3niqcm1cmfjm0fg9m3sal6fjdbc6wnphi4q/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-12-09 18:12,No
Fabian,Ludwig,MTRA | Innere Medizin | EBIR,"MTRA, Klinik für Innere Medizin",Klinikum Tremsbüttel,"Germany, Tremsbüttel, Schleswig-Holstein, Germany",Medical Practices,fabian.ludwig@mail.de,https://www.linkedin.com/in/fabian-ludwig-567140/,https://media.licdn.com/dms/image/v2/C5603AQFth3os8c0scycw1keso3alaloq9j4p0733uha3lwfozo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-07-18 16:37,No
Marie,Seidel,Dr. med. | MTRA | Mammographie | EBIR,"MTRA, Klinik für Mammographie",Klinikum Stolpe auf Usedom,"Germany, Stolpe auf Usedom, Mecklenburg-Vorpommern, Germany",Medical Practices,marie.seidel@mail.de,https://www.linkedin.com/in/marie-seidel-843152/,https://media.licdn.com/dms/image/v2/C5603AQFbvlex2d87blnjqwn8gptb2py0dqs2fh0u2x14hcxmra/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-10-26 09:20,No
Laura,Roth,Dr. | Standortleiter | Innere Medizin | EBIR,"Standortleiter, Klinik für Innere Medizin",Klinikum Niederirsen,"Germany, Niederirsen, Rheinland-Pfalz, Germany",Medical Practices,laura.roth@mail.de,https://www.linkedin.com/in/laura-roth-169314/,https://media.licdn.com/dms/image/v2/C5603AQFhug490ka35u6nupidbsldgdpe53nvmht7sn0fjstdde/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-10-21 13:55,No
Leon,Braun,Dr. med. | Chefarzt | Neuroradiologie | EBIR,"Chefarzt, Klinik für Neuroradiologie",Klinikum Speinshart,"Germany, Speinshart, Bayern, Germany",Medical Practices,leon.braun@mail.de,https://www.linkedin.com/in/leon-braun-961296/,https://media.licdn.com/dms/image/v2/C5603AQFbm6ayfv2sp4r63r54vntm9my84lyoufljremfkyyuc7/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-09-10 10:45,No
Anna,Wolf,Dr. | sonstige | Mammographie | EBIR,"sonstige, Klinik für Mammographie",Klinikum Grosselfingen,"Germany, Grosselfingen, Baden-Württemberg, Germany",Medical Practices,anna.wolf@mail.de,https://www.linkedin.com/in/anna-wolf-599455/,https://media.licdn.com/dms/image/v2/C5603AQFuueg1yeekc52omp5s3sfcvhrhu8qy5jivq8psmeiup4/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-03-27 18:01,No
Paul,Engel,Oberarzt | Chirurgie | EBIR,"Oberarzt, Klinik für Chirurgie",Klinikum Bandelin,"Germany, Bandelin, Mecklenburg-Vorpommern, Germany",Medical Practices,paul.engel@mail.de,https://www.linkedin.com/in/paul-engel-645070/,https://media.licdn.com/dms/image/v2/C5603AQFd2pbsvos7v1vu8sqaqtgxzuiqxdm6u1ldk53sgdybq2/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-02-16 10:46,No
Henry,Arnold,Dr. med. | Facharzt | Diagnostische und Interventionelle Radiologie | EBIR,"Facharzt, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Landsberg,"Germany, Landsberg, Sachsen-Anhalt, Germany",Medical Practices,henry.arnold@mail.de,https://www.linkedin.com/in/henry-arnold-302791/,https://media.licdn.com/dms/image/v2/C5603AQFd32f9bmfsxz5enwjetgo8xycqi2s3gn245mww1lx2oo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-07-04 12:29,No
Lukas,Maier,Prof. Dr. | Oberarzt | Chirurgie | EBIR,"Oberarzt, Klinik für Chirurgie",Klinikum Madlitz-Wilmersdorf Alt Madlitz,"Germany, Madlitz-Wilmersdorf Alt Madlitz, Brandenburg, Germany",Medical Practices,lukas.maier@mail.de,https://www.linkedin.com/in/lukas-maier-680873/,https://media.licdn.com/dms/image/v2/C5603AQFs8ssss171sq98ert0ohzuvq9jnqb67fik1h15016s06/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-11-06 11:02,No
Hannah,Böhm,Dr. | Oberarzt | Pädiatrie | EBIR,"Oberarzt, Klinik für Pädiatrie",Klinikum Eßbach,"Germany, Eßbach, Thüringen, Germany",Medical Practices,hannah.böhm@mail.de,https://www.linkedin.com/in/hannah-böhm-845677/,https://media.licdn.com/dms/image/v2/C5603AQF9myfyndbs4u34c085eqv7qcjrj95o5uf1101z4xqbt7/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-12-16 10:18,No
Fabian,Schumacher,Dr. | sonstige | Pädiatrie | EBIR,"sonstige, Klinik für Pädiatrie",Klinikum Hamersen,"Germany, Hamersen, Niedersachsen, Germany",Medical Practices,fabian.schumacher@mail.de,https://www.linkedin.com/in/fabian-schumacher-797206/,https://media.licdn.com/dms/image/v2/C5603AQFidgj850svb8v3lbz77czjb34hj6sneus6kyqxg6m0oz/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-08-26 16:58,No
Sophia,Otto,Prof. Dr. | Chefarzt | Chirurgie | EBIR,"Chefarzt, Klinik für Chirurgie",Klinikum Meyenburg,"Germany, Meyenburg, Brandenburg, Germany",Medical Practices,sophia.otto@mail.de,https://www.linkedin.com/in/sophia-otto-245459/,https://media.licdn.com/dms/image/v2/C5603AQFebeeb7win3e5ezucb01clx60sq7kqx57rje9m5kit6i/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-03-06 12:28,No
Noah,Krause,PD | sonstige | Innere Medizin | EBIR,"sonstige, Klinik für Innere Medizin",Klinikum Krümmel,"Germany, Krümmel, Rheinland-Pfalz, Germany",Medical Practices,noah.krause@mail.de,https://www.linkedin.com/in/noah-krause-971949/,https://media.licdn.com/dms/image/v2/C5603AQFhdrhomnmr6gjx2mk0g9agpmaiogup649fje91bb7fj0/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-08-11 09:34,No
Niklas,Busch,PD | Chefarzt | Gynäkologie | EBIR,"Chefarzt, Klinik für Gynäkologie",Klinikum Grünheide (Mark) Hangelsberg,"Germany, Grünheide (Mark) Hangelsberg, Brandenburg, Germany",Medical Practices,niklas.busch@mail.de,https://www.linkedin.com/in/niklas-busch-677984/,https://media.licdn.com/dms/image/v2/C5603AQFvgcw8hg55bkzvdhboh6gnre8euojpqlynihnugjq63w/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-07-07 09:27,No
Sofia,Vogel,Dr. med. | Ltd. OA | Neuroradiologie | EBIR,"Ltd. OA, Klinik für Neuroradiologie",Klinikum Tützpatz,"Germany, Tützpatz, Mecklenburg-Vorpommern, Germany",Medical Practices,sofia.vogel@mail.de,https://www.linkedin.com/in/sofia-vogel-358356/,https://media.licdn.com/dms/image/v2/C5603AQF3bdn2yjzt8s2zy68nar54yqodcr08zvl27zilr9knt5/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-10-24 13:10,No
Niklas,Peters,Dr. med. | Assistenzarzt | Pädiatrie/ Kindermedizin | EBIR,"Assistenzarzt, Klinik für Pädiatrie/ Kindermedizin",Klinikum Vettweiß,"Germany, Vettweiß, Nordrhein-Westfalen, Germany",Medical Practices,niklas.peters@mail.de,https://www.linkedin.com/in/niklas-peters-908256/,https://media.licdn.com/dms/image/v2/C5603AQFxfr0d0zxq4v2t8n139tk5f0ilx2mguay3cxplgj2fc9/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-02-02 13:20,No
Andreas,Vogel,Dr. med. | Gesellschafter | Neuroradiologie | EBIR,"Gesellschafter, Klinik für Neuroradiologie",Klinikum Lübtheen,"Germany, Lübtheen, Mecklenburg-Vorpommern, Germany",Medical Practices,andreas.vogel@mail.de,https://www.linkedin.com/in/andreas-vogel-702885/,https://media.licdn.com/dms/image/v2/C5603AQF4fyinl5uyo1uepir5ho3bqnpazf6ygqm1oasdf0tukx/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-11-18 10:23,No
Tobias,Schuster,PD | Gesellschafter | Diagnostische und Interventionelle Radiologie | EBIR,"Gesellschafter, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Hittbergen,"Germany, Hittbergen, Niedersachsen, Germany",Medical Practices,tobias.schuster@mail.de,https://www.linkedin.com/in/tobias-schuster-496761/,https://media.licdn.com/dms/image/v2/C5603AQFxys0qa0ifbk18pkjlzuinidimdf3vkvm9zymnq3x03q/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-04-23 17:56,No
Laura,Baumann,Prof. Dr. | Facharzt | Pädiatrie/ Kindermedizin | EBIR,"Facharzt, Klinik für Pädiatrie/ Kindermedizin",Klinikum Engelbrechtsche Wildnis,"Germany, Engelbrechtsche Wildnis, Schleswig-Holstein, Germany",Medical Practices,laura.baumann@mail.de,https://www.linkedin.com/in/laura-baumann-196444/,https://media.licdn.com/dms/image/v2/C5603AQF9xwnr5b1mztpwpdde67bw9t1gjdqvm5gpwnh0qoxlpb/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-07-19 10:46,No
Daniel,Schmitz,Dr. med. | sonstige | Chirurgie | EBIR,"sonstige, Klinik für Chirurgie",Klinikum Wallhausen,"Germany, Wallhausen, Baden-Württemberg, Germany",Medical Practices,daniel.schmitz@mail.de,https://www.linkedin.com/in/daniel-schmitz-391121/,https://media.licdn.com/dms/image/v2/C5603AQF5s8leaok4sqi4obksl4ii77nnrismxpb0uq72spcby5/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-03-12 11:57,No
Melissa,Lehmann,Prof. Dr. | Facharzt | Diagnostische und Interventionelle Radiologie | EBIR,"Facharzt, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Schnega Thune,"Germany, Schnega Thune, Niedersachsen, Germany",Medical Practices,melissa.lehmann@mail.de,https://www.linkedin.com/in/melissa-lehmann-789948/,https://media.licdn.com/dms/image/v2/C5603AQFse7fzmcd1ywjure6h3zabkl2voq4lpegtxfthse63lt/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-08-24 13:07,No
Klaus,Beck,Dr. med. | Standortleiter | Gynäkologie | EBIR,"Standortleiter, Klinik für Gynäkologie",Klinikum Altensteig,"Germany, Altensteig, Baden-Württemberg, Germany",Medical Practices,klaus.beck@mail.de,https://www.linkedin.com/in/klaus-beck-717894/,https://media.licdn.com/dms/image/v2/C5603AQFwv900xej90pm7bnkletfup3ns4yva5ccti2g9v5p6hz/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-10-25 11:03,No
Thomas,Baumann,PD | Ltd. OA | Pädiatrie | EBIR,"Ltd. OA, Klinik für Pädiatrie",Klinikum Hohen-Sülzen,"Germany, Hohen-Sülzen, Rheinland-Pfalz, Germany",Medical Practices,thomas.baumann@mail.de,https://www.linkedin.com/in/thomas-baumann-167051/,https://media.licdn.com/dms/image/v2/C5603AQF4b7kpgc8nrtfrztq2p2jqm0krfl9qr2be79901xe8mj/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-07-19 17:09,No
Sarah,Herrmann,Dr. med. | MTRA | Pädiatrie | EBIR,"MTRA, Klinik für Pädiatrie",Klinikum Großröda,"Germany, Großröda, Thüringen, Germany",Medical Practices,sarah.herrmann@mail.de,https://www.linkedin.com/in/sarah-herrmann-327165/,https://media.licdn.com/dms/image/v2/C5603AQF7g8tnokmdlqwyp5i6s4t8afl0l3m3zc9geivjhzpyko/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-04-20 09:02,No
Johanna,Vogel,Dr. | Facharzt | Orthopädie & UCH | EBIR,"Facharzt, Klinik für Orthopädie & UCH",Klinikum Liebstadt,"Germany, Liebstadt, Sachsen, Germany",Medical Practices,johanna.vogel@mail.de,https://www.linkedin.com/in/johanna-vogel-914289/,https://media.licdn.com/dms/image/v2/C5603AQFlfox50ua43xus9i4jcdojxcuolmsydiqby0urpi3r97/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-12-22 15:42,No
Anna,Hahn,Prof. Dr. | sonstige | Chirurgie | EBIR,"sonstige, Klinik für Chirurgie",Klinikum Oberheldrungen,"Germany, Oberheldrungen, Thüringen, Germany",Medical Practices,anna.hahn@mail.de,https://www.linkedin.com/in/anna-hahn-898478/,https://media.licdn.com/dms/image/v2/C5603AQFij0qq6q4kj8mcboh55f09lzoc9ye1ncms4uo8ugtbc2/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-04-23 10:28,No
Andreas,Hahn,Prof. Dr. | Chefarzt | Diagnostische und Interventionelle Radiologie | EBIR,"Chefarzt, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Alt Schwerin,"Germany, Alt Schwerin, Mecklenburg-Vorpommern, Germany",Medical Practices,andreas.hahn@mail.de,https://www.linkedin.com/in/andreas-hahn-281559/,https://media.licdn.com/dms/image/v2/C5603AQFljiq5r6mch6smox8aozzenvjkkgj93l9kzwdzsuy02w/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-04-13 18:35,No
Ida,Böhm,PD | Gesellschafter | Pädiatrie/ Kindermedizin | EBIR,"Gesellschafter, Klinik für Pädiatrie/ Kindermedizin",Klinikum Hamburg Niendorf,"Germany, Hamburg Niendorf, Hamburg, Germany",Medical Practices,ida.böhm@mail.de,https://www.linkedin.com/in/ida-böhm-680807/,https://media.licdn.com/dms/image/v2/C5603AQFkynqwt1fu6tdppl7jo0jsrsgu6etz4lgvzwtsbs5slo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-10-10 08:05,No
Tim,Huber,Prof. Dr. | Oberarzt | Diagnostische und Interventionelle Radiologie | EBIR,"Oberarzt, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Schwerin,"Germany, Schwerin, Mecklenburg-Vorpommern, Germany",Medical Practices,tim.huber@mail.de,https://www.linkedin.com/in/tim-huber-541964/,https://media.licdn.com/dms/image/v2/C5603AQFkgwxkh0xc0ubhv2uz6tvjnpk6mq099k17denqn0f4qz/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-04-28 13:26,No
Emilia,Scholz,Dr. med. | Oberarzt | Anästhesie | EBIR,"Oberarzt, Klinik für Anästhesie",Klinikum Varel Hohelucht,"Germany, Varel Hohelucht, Niedersachsen, Germany",Medical Practices,emilia.scholz@mail.de,https://www.linkedin.com/in/emilia-scholz-566936/,https://media.licdn.com/dms/image/v2/C5603AQFwbgipaa3rjfm6eepnrrlzrxle84omyv3ttg86butwzf/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-07-19 17:05,No
Finn,Simon,Dr. med. | Standortleiter | Innere Medizin | EBIR,"Standortleiter, Klinik für Innere Medizin",Klinikum Pfaffen-Schwabenheim,"Germany, Pfaffen-Schwabenheim, Rheinland-Pfalz, Germany",Medical Practices,finn.simon@mail.de,https://www.linkedin.com/in/finn-simon-533543/,https://media.licdn.com/dms/image/v2/C5603AQFre83hbcjl02vxororqe669jmm3ia7m5n2j69bp6glzo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-10-20 10:28,No
Ben,Braun,Dr. med. | Gesellschafter | Nuklearmedizin | EBIR,"Gesellschafter, Klinik für Nuklearmedizin",Klinikum Geesow,"Germany, Geesow, Brandenburg, Germany",Medical Practices,ben.braun@mail.de,https://www.linkedin.com/in/ben-braun-429687/,https://media.licdn.com/dms/image/v2/C5603AQFtnylgrkgawayqpw07bshdozd1tttvpft60zs9ubck66/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-11-11 17:42,No
Paul,Krämer,PD | Oberarzt | Kinderradiologie | EBIR,"Oberarzt, Klinik für Kinderradiologie",Klinikum Groß Lindow Weißenspring,"Germany, Groß Lindow Weißenspring, Brandenburg, Germany",Medical Practices,paul.krämer@mail.de,https://www.linkedin.com/in/paul-krämer-737787/,https://media.licdn.com/dms/image/v2/C5603AQF8s89zpxwm76juv6pf7lz2tn3jugtteet5tyqujncgqy/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-03-10 13:46,No
Birgit,Herrmann,Dr. med. | sonstige | Nuklearmedizin | EBIR,"sonstige, Klinik für Nuklearmedizin",Klinikum Viechtach,"Germany, Viechtach, Bayern, Germany",Medical Practices,birgit.herrmann@mail.de,https://www.linkedin.com/in/birgit-herrmann-369310/,https://media.licdn.com/dms/image/v2/C5603AQFqzxlnaoi9f3b6yaafn7qyfa10lfi08hj8jhlfyil23j/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-03-02 10:50,No
Amelie,Zimmermann,PD | Chefarzt | Chirurgie | EBIR,"Chefarzt, Klinik für Chirurgie","Klinikum Höhenland Wölsickendorf-Wollenberg, Wölsickendorf","Germany, Höhenland Wölsickendorf-Wollenberg, Wölsickendorf, Brandenburg, Germany",Medical Practices,amelie.zimmermann@mail.de,https://www.linkedin.com/in/amelie-zimmermann-154681/,https://media.licdn.com/dms/image/v2/C5603AQFs56fmuvcxmgrz345j97wfb4o23xbo1mqsknrt2rycn5/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-10-08 10:15,No
Monika,Keller,Dr. | sonstige | Gynäkologie | EBIR,"sonstige, Klinik für Gynäkologie",Klinikum Erlenbach,"Germany, Erlenbach, Rheinland-Pfalz, Germany",Medical Practices,monika.keller@mail.de,https://www.linkedin.com/in/monika-keller-300656/,https://media.licdn.com/dms/image/v2/C5603AQFwz9l1np9e9q66ul94t0o84xdb9i4mbleo8oyl1ck5eh/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-03-23 17:15,No
Niklas,Schmidt,Assistenzarzt | Pädiatrie | EBIR,"Assistenzarzt, Klinik für Pädiatrie",Klinikum Winterbach,"Germany, Winterbach, Bayern, Germany",Medical Practices,niklas.schmidt@mail.de,https://www.linkedin.com/in/niklas-schmidt-934195/,https://media.licdn.com/dms/image/v2/C5603AQFkgflpgdrd2drgpsndw35a98jnakzp4dqqzgvebl1tgw/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-12-09 10:07,No
Elias,Vogt,PD | Gesellschafter | Orthopädie & UCH | EBIR,"Gesellschafter, Klinik für Orthopädie & UCH",Klinikum Kasbach-Ohlenberg,"Germany, Kasbach-Ohlenberg, Rheinland-Pfalz, Germany",Medical Practices,elias.vogt@mail.de,https://www.linkedin.com/in/elias-vogt-670966/,https://media.licdn.com/dms/image/v2/C5603AQFa6pm0axdubm62yk1g6bgmh6yt6n8vitz97cxkt2vxxd/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-04-19 17:55,No
Susanne,Lehmann,Prof. Dr. | MTRA | Anästhesie | EBIR,"MTRA, Klinik für Anästhesie",Klinikum Winterwerb,"Germany, Winterwerb, Rheinland-Pfalz, Germany",Medical Practices,susanne.lehmann@mail.de,https://www.linkedin.com/in/susanne-lehmann-268776/,https://media.licdn.com/dms/image/v2/C5603AQFn09n154ur5p18tgvnme6u6kl88wrvfoywnvq8ft3du0/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-08-15 16:38,No
Luise,Winkler,Prof. Dr. | Chefarzt | Psychiatrie | EBIR,"Chefarzt, Klinik für Psychiatrie",Klinikum Seitenroda,"Germany, Seitenroda, Thüringen, Germany",Medical Practices,luise.winkler@mail.de,https://www.linkedin.com/in/luise-winkler-278107/,https://media.licdn.com/dms/image/v2/C5603AQFvoicck1zp5tovywcay69tro0t73qumvhcxkp102zoka/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-01-26 18:16,No
Claudia,Frank,PD | Oberarzt | Chirurgie | EBIR,"Oberarzt, Klinik für Chirurgie",Klinikum Vöhl,"Germany, Vöhl, Hessen, Germany",Medical Practices,claudia.frank@mail.de,https://www.linkedin.com/in/claudia-frank-218243/,https://media.licdn.com/dms/image/v2/C5603AQFeu0vnvh8nj51t7jskn6ku43pkn5v719zoijtqixheea/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-03-18 14:49,No
